title,summary_impact,json,link
"Bảo hiểm BIDV (BIC): Năm 2018, thành công đến từ nội lực","Năm 2018, BIDV đạt doanh thu và lợi nhuận tăng trưởng, nhưng chịu ảnh hưởng từ các yếu tố kinh doanh khó khăn. Tăng trưởng thị trường bảo hiểm phi nhân thọ dự báo 15% năm 2019, thúc đẩy định giá DCF.","{
  ""title"": ""Bảo hiểm BIDV (BIC): Năm 2018, thành công đến từ nội lực"",
  ""summary_impact"": ""Năm 2018, BIDV đạt doanh thu và lợi nhuận tăng trưởng, nhưng chịu ảnh hưởng từ các yếu tố kinh doanh khó khăn. Tăng trưởng thị trường bảo hiểm phi nhân thọ dự báo 15% năm 2019, thúc đẩy định giá DCF."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""Tổng doanh thu phí bảo hiểm và lợi nhuận hợp nhất trước thuế năm 2018 dự kiến sẽ hoàn thành tối thiểu 100% kế hoạch do Đại hội đồng cổ đông giao."",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""Giá nguyên vật liệu tăng mạnh."",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""Hoãn dự án xây dựng nhà máy mới."",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""Lãi suất vay cao ảnh hưởng chi phí vốn."",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://www.tinnhanhchungkhoan.vn/bao-hiem-bidv-bic-nam-2018-thanh-cong-den-tu-noi-luc-post203200.html
"Vượt “bão” Covid, BIC lần đầu đạt mốc 400 tỷ đồng lợi nhuận trước thuế","BIC vượt qua thách thức dịch bệnh, đạt lợi nhuận 400 tỷ đồng trước thuế, nâng cao kỳ vọng DCF nhờ tăng trưởng doanh thu và lợi nhuận, đồng thời đối mặt rủi ro chi phí và lãi suất.","{
  ""title"": ""Vượt “bão” Covid, BIC lần đầu đạt mốc 400 tỷ đồng lợi nhuận trước thuế"",
  ""summary_impact"": ""BIC vượt qua thách thức dịch bệnh, đạt lợi nhuận 400 tỷ đồng trước thuế, nâng cao kỳ vọng DCF nhờ tăng trưởng doanh thu và lợi nhuận, đồng thời đối mặt rủi ro chi phí và lãi suất."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""Tổng doanh thu phí bảo hiểm riêng Công ty mẹ BIC ước đạt trên 2.800 tỷ đồng, tăng trưởng hơn 10% so với năm trước."",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""Giá nguyên vật liệu tăng mạnh."",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""Hoãn dự án xây dựng nhà máy mới."",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""Lãi suất vay cao ảnh hưởng chi phí vốn."",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://www.tinnhanhchungkhoan.vn/vuot-bao-covid-bic-lan-dau-dat-moc-400-ty-dong-loi-nhuan-truoc-thue-post288130.html
Bảo hiểm BIDV (BIC) thông báo chia cổ tức 15% bằng tiền mặt,Thông báo chia cổ tức 15% bằng tiền mặt có thể ảnh hưởng đến kỳ vọng dòng tiền và định giá DCF do tác động đến lợi nhuận và tỷ lệ cổ tức.,"{
  ""title"": ""Bảo hiểm BIDV (BIC) thông báo chia cổ tức 15% bằng tiền mặt"",
  ""summary_impact"": ""Thông báo chia cổ tức 15% bằng tiền mặt có thể ảnh hưởng đến kỳ vọng dòng tiền và định giá DCF do tác động đến lợi nhuận và tỷ lệ cổ tức."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""Cổ tức 15% bằng tiền mặt"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://www.tinnhanhchungkhoan.vn/bao-hiem-bidv-bic-thong-bao-chia-co-tuc-15-bang-tien-mat-post304414.html
FairFax chính thức thành cổ đông chiến lược của bảo hiểm BIDV,"Sự thay đổi cổ đông chiến lược có thể ảnh hưởng đến chiến lược phát triển và lợi nhuận của BIDV, tác động đến định giá DCF thông qua thay đổi trong cấu trúc vốn và tính thanh khoản.","{
  ""title"": ""FairFax chính thức thành cổ đông chiến lược của bảo hiểm BIDV"",
  ""summary_impact"": ""Sự thay đổi cổ đông chiến lược có thể ảnh hưởng đến chiến lược phát triển và lợi nhuận của BIDV, tác động đến định giá DCF thông qua thay đổi trong cấu trúc vốn và tính thanh khoản."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""NONE"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://cafef.vn/thi-truong-chung-khoan/fairfax-chinh-thuc-thanh-co-dong-chien-luoc-cua-bic-20160107165458587.chn
BIC chi 2 tỷ tiền bảo hiểm cho khách hàng tại Khánh Hòa,"Chi phí bảo hiểm người vay vốn cho gia đình nạn nhân gây ảnh hưởng tiêu cực đến dòng tiền dự kiến, làm giảm định giá DCF.","{
  ""title"": ""BIC chi 2 tỷ tiền bảo hiểm cho khách hàng tại Khánh Hòa"",
  ""summary_impact"": ""Chi phí bảo hiểm người vay vốn cho gia đình nạn nhân gây ảnh hưởng tiêu cực đến dòng tiền dự kiến, làm giảm định giá DCF."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""NONE"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://baodautu.vn/bic-chi--2-ty-tien-bao-hiem-cho-khach-hang-tai-khanh-hoa-d68783.html
"BIC chi trả hơn 1,8 tỷ đồng quyền lợi bảo hiểm BIC Bình An cho khách hàng tại Nghệ An","Chi trả quyền lợi bảo hiểm cho khách hàng thể hiện cam kết ổn định của BIC, có thể ảnh hưởng tích cực đến định giá DCF do thể hiện độ tin cậy và trách nhiệm xã hội.","{
  ""title"": ""BIC chi trả hơn 1,8 tỷ đồng quyền lợi bảo hiểm BIC Bình An cho khách hàng tại Nghệ An"",
  ""summary_impact"": ""Chi trả quyền lợi bảo hiểm cho khách hàng thể hiện cam kết ổn định của BIC, có thể ảnh hưởng tích cực đến định giá DCF do thể hiện độ tin cậy và trách nhiệm xã hội."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""NONE"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://www.tinnhanhchungkhoan.vn/bic-chi-tra-hon-18-ty-dong-quyen-loi-bao-hiem-bic-binh-an-cho-khach-hang-tai-nghe-an-post375097.html
"BIC chi trả bảo hiểm hơn 2,6 tỷ đồng cho các nạn nhân trong vụ lật xe khách tại Quảng Bình","Vụ tai nạn thương tâm khiến BIC chi trả hơn 2,6 tỷ đồng bảo hiểm cho nạn nhân, ảnh hưởng tiêu cực đến dòng tiền tương lai do tác động đến giá trị vốn và khả năng thu hồi vốn.","{
  ""title"": ""BIC chi trả bảo hiểm hơn 2,6 tỷ đồng cho các nạn nhân trong vụ lật xe khách tại Quảng Bình"",
  ""summary_impact"": ""Vụ tai nạn thương tâm khiến BIC chi trả hơn 2,6 tỷ đồng bảo hiểm cho nạn nhân, ảnh hưởng tiêu cực đến dòng tiền tương lai do tác động đến giá trị vốn và khả năng thu hồi vốn."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""NONE"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://www.tinnhanhchungkhoan.vn/bic-chi-tra-bao-hiem-hon-26-ty-dong-cho-cac-nan-nhan-trong-vu-lat-xe-khach-tai-quang-binh-post247927.html
BIC ưu đãi tới 25% phí bảo hiểm,"Chương trình khuyến mại ưu đãi 25% phí bảo hiểm sẽ tăng kỳ vọng dòng tiền, tác động tích cực đến định giá DCF.","{
  ""title"": ""BIC ưu đãi tới 25% phí bảo hiểm"",
  ""summary_impact"": ""Chương trình khuyến mại ưu đãi 25% phí bảo hiểm sẽ tăng kỳ vọng dòng tiền, tác động tích cực đến định giá DCF."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""Ưu đãi phí bảo hiểm tăng trưởng doanh thu"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://www.tinnhanhchungkhoan.vn/bic-uu-dai-toi-25-phi-bao-hiem-post376084.html
BIC là nhà bảo hiểm chính cho dự án giao thông quan trọng tại Thanh Hoá,"Dự án giao thông trọng điểm tại Thanh Hóa có thể tăng thu nhập và giảm rủi ro, ảnh hưởng tích cực đến định giá DCF.","{
  ""title"": ""BIC là nhà bảo hiểm chính cho dự án giao thông quan trọng tại Thanh Hoá"",
  ""summary_impact"": ""Dự án giao thông trọng điểm tại Thanh Hóa có thể tăng thu nhập và giảm rủi ro, ảnh hưởng tích cực đến định giá DCF."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""NONE"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://www.tinnhanhchungkhoan.vn/bic-la-nha-bao-hiem-chinh-cho-du-an-giao-thong-quan-trong-tai-thanh-hoa-post378607.html
"Năm 2021, Bảo hiểm BIDV (BIC) đạt hơn 500 tỷ đồng lợi nhuận trước thuế","Lợi nhuận tăng trưởng 33,8% so với năm trước và định hướng phát triển bền vững thúc đẩy kỳ vọng tăng trưởng doanh thu, tác động tích cực đến định giá DCF.","{
  ""title"": ""Năm 2021, Bảo hiểm BIDV (BIC) đạt hơn 500 tỷ đồng lợi nhuận trước thuế"",
  ""summary_impact"": ""Lợi nhuận tăng trưởng 33,8% so với năm trước và định hướng phát triển bền vững thúc đẩy kỳ vọng tăng trưởng doanh thu, tác động tích cực đến định giá DCF."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""Tổng doanh thu phí bảo hiểm tăng 12,6% so với năm trước."",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""Lãi suất vay cao ảnh hưởng chi phí vốn."",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://www.tinnhanhchungkhoan.vn/nam-2021-bao-hiem-bidv-bic-dat-hon-500-ty-dong-loi-nhuan-truoc-thue-post291661.html
"BIC chi trả gần 1,3 tỷ đồng quyền lợi bảo hiểm cho khách hàng vay vốn tại BIDV Lào Cai","Việc chi trả quyền lợi bảo hiểm nhanh chóng cho thân nhân khách hàng không chỉ thể hiện trách nhiệm của BIC mà còn tăng cường niềm tin vào sản phẩm bảo hiểm người vay vốn, nhưng không có ảnh hưởng trực tiếp đến các yếu tố định giá DCF liên quan đến doanh thu, chi phí, hoặc tỷ lệ lợi suất vốn.","{
  ""title"": ""BIC chi trả gần 1,3 tỷ đồng quyền lợi bảo hiểm cho khách hàng vay vốn tại BIDV Lào Cai"",
  ""summary_impact"": ""Việc chi trả quyền lợi bảo hiểm nhanh chóng cho thân nhân khách hàng không chỉ thể hiện trách nhiệm của BIC mà còn tăng cường niềm tin vào sản phẩm bảo hiểm người vay vốn, nhưng không có ảnh hưởng trực tiếp đến các yếu tố định giá DCF liên quan đến doanh thu, chi phí, hoặc tỷ lệ lợi suất vốn."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""NONE"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://www.tinnhanhchungkhoan.vn/bic-chi-tra-gan-13-ty-dong-quyen-loi-bao-hiem-cho-khach-hang-vay-von-tai-bidv-lao-cai-post327914.html
BIC đặt mục tiêu doanh thu phí bảo hiểm 2.425 tỷ đồng,"Mục tiêu doanh thu phí bảo hiểm 2.425 tỷ đồng và lợi nhuận hợp nhất 241 tỷ đồng trước thuế cải thiện kỳ vọng dòng tiền, tác động tích cực đến định giá DCF.","{
  ""title"": ""BIC đặt mục tiêu doanh thu phí bảo hiểm 2.425 tỷ đồng"",
  ""summary_impact"": ""Mục tiêu doanh thu phí bảo hiểm 2.425 tỷ đồng và lợi nhuận hợp nhất 241 tỷ đồng trước thuế cải thiện kỳ vọng dòng tiền, tác động tích cực đến định giá DCF."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""2.425 tỷ đồng"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""Hoãn dự án xây dựng nhà máy mới"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://www.tinnhanhchungkhoan.vn/bic-dat-muc-tieu-doanh-thu-phi-bao-hiem-2425-ty-dong-post243869.html
BIC là một trong 50 công ty niêm yết tốt nhất Việt Nam năm 2025,"BIC được đánh giá cao về doanh thu và lợi nhuận, thể hiện tiềm năng tăng trưởng bền vững, tác động tích cực đến định giá DCF.","{
  ""title"": ""BIC là một trong 50 công ty niêm yết tốt nhất Việt Nam năm 2025"",
  ""summary_impact"": ""BIC được đánh giá cao về doanh thu và lợi nhuận, thể hiện tiềm năng tăng trưởng bền vững, tác động tích cực đến định giá DCF."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""NONE"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://www.tinnhanhchungkhoan.vn/bic-la-mot-trong-50-cong-ty-niem-yet-tot-nhat-viet-nam-nam-2025-post372685.html
Top 5 thị phần phi nhân thọ tiếp tục xáo trộn,"Thị phần doanh thu phí của 5 công ty bảo hiểm dẫn đầu có sự thay đổi lớn, tạo ra kỳ vọng về dòng tiền tương lai và tác động tích cực đến định giá DCF.","{
  ""title"": ""Top 5 thị phần phi nhân thọ tiếp tục xáo trộn"",
  ""summary_impact"": ""Thị phần doanh thu phí của 5 công ty bảo hiểm dẫn đầu có sự thay đổi lớn, tạo ra kỳ vọng về dòng tiền tương lai và tác động tích cực đến định giá DCF."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""Doanh thu phí bảo hiểm gốc ước đạt hơn 20.002 tỷ đồng, tăng hơn 12% so với cùng kỳ năm trước."",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""Bảo hiểm PVI vững ngôi đầu, BIC bứt phá vượt qua PJICO và PTI để vươn lên vị trí thứ 5.""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""Giá nguyên vật liệu tăng mạnh."",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""Tăng vốn điều lệ từ 3.300 tỷ lên 3.500 tỷ."",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""Lãi suất vay cao ảnh hưởng chi phí vốn."",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://www.tinnhanhchungkhoan.vn/top-5-thi-phan-phi-nhan-tho-tiep-tuc-xao-tron-post345095.html
Công ty con của BIDV chốt quyền chia cổ tức tiền mặt và cổ phiếu thưởng tổng tỷ lệ 87.3%,"Chốt quyền chia cổ tức tiền mặt 15% và cổ phiếu thưởng 72.3% làm tăng kỳ vọng dòng tiền cổ đông, tác động tích cực đến định giá DCF.","{
  ""title"": ""Công ty con của BIDV chốt quyền chia cổ tức tiền mặt và cổ phiếu thưởng tổng tỷ lệ 87.3%"",
  ""summary_impact"": ""Chốt quyền chia cổ tức tiền mặt 15% và cổ phiếu thưởng 72.3% làm tăng kỳ vọng dòng tiền cổ đông, tác động tích cực đến định giá DCF."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""NONE"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://vietstock.vn/2025/08/cong-ty-con-cua-bidv-chot-quyen-chia-co-tuc-tien-mat-va-co-phieu-thuong-tong-ty-le-873-738-1338631.htm
